,Gender,Age,Region,Diagnosis,2019,2020,2021,2022
2524,Women,5-9 years,Region Hovedstaden,"Diseases of arteries, veins, lymph",14.0,17.0,8.0,12.0
2525,Women,5-9 years,Region Hovedstaden,Varicose veins in leg,0.0,0.0,0.0,0.0
2526,Women,5-9 years,Region Hovedstaden,Diseases of blood and lymphatic tissue,30.0,32.0,16.0,46.0
2527,Women,5-9 years,Region Hovedstaden,Diseases of the stomach and intestines,141.0,135.0,105.0,129.0
2528,Women,5-9 years,Region Hovedstaden,Diseases of the urinary tract,88.0,97.0,76.0,71.0
2529,Women,5-9 years,Region Hovedstaden,Diseases of the musculoskeletal system,197.0,216.0,214.0,226.0
2530,Women,5-9 years,Region Hovedstaden,Diseases of female genital organs,7.0,8.0,4.0,10.0
2531,Women,5-9 years,Region Hovedstaden,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2532,Women,5-9 years,Region Hovedstaden,Diseases of the skin and venereal diseases,39.0,32.0,32.0,45.0
2533,Women,5-9 years,Region Hovedstaden,Diseases of the eye,7.0,8.0,13.0,11.0
2534,Women,5-9 years,Region Hovedstaden,"Diseases of ear, nose and throat",31.0,35.0,26.0,53.0
2535,Women,5-9 years,Region Hovedstaden,"Endocrine, metabolic and chromosomic diseases",33.0,29.0,22.0,35.0
2536,Women,5-9 years,Region Hovedstaden,Mental disorders,4.0,3.0,10.0,8.0
2537,Women,5-9 years,Region Hovedstaden,Diseases of mamma,0.0,0.0,0.0,0.0
2538,Women,5-9 years,Region Hovedstaden,Sterilization,0.0,0.0,0.0,0.0
2539,Women,5-9 years,Region Hovedstaden,Concussion,9.0,7.0,14.0,4.0
2540,Women,5-9 years,Region Hovedstaden,Poisonings,6.0,5.333333333333333,7.0,3.0
2541,Women,5-9 years,Region Hovedstaden,Live-born children,0.0,0.0,0.0,0.0
2542,Women,5-9 years,Region Hovedstaden,Other diseases,156.0,175.0,185.0,209.0
2543,Women,5-9 years,Region Sjælland,"Diagnosis, total",316.0,379.0,325.0,372.0
2544,Women,5-9 years,Region Sjælland,Infectious diseases,13.0,17.0,11.0,25.0
2545,Women,5-9 years,Region Sjælland,Diseases of lung,31.0,19.0,16.0,27.0
2546,Women,5-9 years,Region Sjælland,Diseases of the nervous system,20.0,17.0,33.0,27.0
2547,Women,5-9 years,Region Sjælland,Diseases of the heart and great vessels,3.0,0.0,3.0,4.0
2548,Women,5-9 years,Region Sjælland,"Diseases of arteries, veins, lymph",8.0,7.0,8.0,9.0
2549,Women,5-9 years,Region Sjælland,Varicose veins in leg,0.0,0.0,0.0,0.0
2550,Women,5-9 years,Region Sjælland,Diseases of blood and lymphatic tissue,5.0,16.0,5.0,7.0
2551,Women,5-9 years,Region Sjælland,Diseases of the stomach and intestines,49.0,64.0,42.0,33.0
2552,Women,5-9 years,Region Sjælland,Diseases of the urinary tract,28.0,44.0,34.0,27.0
2553,Women,5-9 years,Region Sjælland,Diseases of the musculoskeletal system,65.0,70.0,65.0,65.0
2554,Women,5-9 years,Region Sjælland,Diseases of female genital organs,4.5,6.0,3.0,4.5
2555,Women,5-9 years,Region Sjælland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2556,Women,5-9 years,Region Sjælland,Diseases of the skin and venereal diseases,12.0,12.0,9.0,10.0
2557,Women,5-9 years,Region Sjælland,Diseases of the eye,0.0,2.3333333333333335,4.0,3.0
2558,Women,5-9 years,Region Sjælland,"Diseases of ear, nose and throat",5.0,10.0,11.0,14.0
2559,Women,5-9 years,Region Sjælland,"Endocrine, metabolic and chromosomic diseases",18.0,18.0,10.0,14.0
2560,Women,5-9 years,Region Sjælland,Mental disorders,5.0,5.0,0.0,3.3333333333333335
2561,Women,5-9 years,Region Sjælland,Diseases of mamma,0.0,0.0,0.0,0.0
2562,Women,5-9 years,Region Sjælland,Sterilization,0.0,0.0,0.0,0.0
2563,Women,5-9 years,Region Sjælland,Concussion,8.0,5.0,4.0,7.0
2564,Women,5-9 years,Region Sjælland,Poisonings,3.0,3.0,3.0,3.0
2565,Women,5-9 years,Region Sjælland,Live-born children,0.0,0.0,0.0,0.0
2566,Women,5-9 years,Region Sjælland,Other diseases,50.0,67.0,70.0,95.0
2567,Women,5-9 years,Region Syddanmark,"Diagnosis, total",325.0,293.0,276.0,392.0
2568,Women,5-9 years,Region Syddanmark,Infectious diseases,15.0,10.0,11.0,20.0
2569,Women,5-9 years,Region Syddanmark,Diseases of lung,24.0,8.0,20.0,25.0
2570,Women,5-9 years,Region Syddanmark,Diseases of the nervous system,9.0,9.0,10.0,23.0
2571,Women,5-9 years,Region Syddanmark,Diseases of the heart and great vessels,0.0,1.5,1.5,3.0
2572,Women,5-9 years,Region Syddanmark,"Diseases of arteries, veins, lymph",3.0,4.0,3.6666666666666665,4.0
2573,Women,5-9 years,Region Syddanmark,Varicose veins in leg,0.0,0.0,0.0,0.0
2574,Women,5-9 years,Region Syddanmark,Diseases of blood and lymphatic tissue,3.0,3.0,4.0,15.0
2575,Women,5-9 years,Region Syddanmark,Diseases of the stomach and intestines,60.0,40.0,54.0,63.0
2576,Women,5-9 years,Region Syddanmark,Diseases of the urinary tract,12.0,13.0,15.0,16.0
2577,Women,5-9 years,Region Syddanmark,Diseases of the musculoskeletal system,106.0,128.0,92.0,107.0
2578,Women,5-9 years,Region Syddanmark,Diseases of female genital organs,,,,
2579,Women,5-9 years,Region Syddanmark,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2580,Women,5-9 years,Region Syddanmark,Diseases of the skin and venereal diseases,9.0,5.0,5.0,5.0
2581,Women,5-9 years,Region Syddanmark,Diseases of the eye,1.5,1.5,0.0,3.0
2582,Women,5-9 years,Region Syddanmark,"Diseases of ear, nose and throat",12.0,3.0,7.0,21.0
2583,Women,5-9 years,Region Syddanmark,"Endocrine, metabolic and chromosomic diseases",14.0,20.0,22.0,26.0
2584,Women,5-9 years,Region Syddanmark,Mental disorders,3.0,3.0,3.0,4.0
2585,Women,5-9 years,Region Syddanmark,Diseases of mamma,0.0,0.0,0.0,0.0
2586,Women,5-9 years,Region Syddanmark,Sterilization,0.0,0.0,0.0,0.0
2587,Women,5-9 years,Region Syddanmark,Concussion,5.0,5.0,4.0,4.666666666666667
2588,Women,5-9 years,Region Syddanmark,Poisonings,0.0,0.0,0.0,0.0
2589,Women,5-9 years,Region Syddanmark,Live-born children,0.0,0.0,0.0,0.0
2590,Women,5-9 years,Region Syddanmark,Other diseases,46.0,37.0,26.0,53.0
2591,Women,5-9 years,Region Midtjylland,"Diagnosis, total",429.0,387.0,402.0,497.0
2592,Women,5-9 years,Region Midtjylland,Infectious diseases,19.0,21.0,28.0,41.0
2593,Women,5-9 years,Region Midtjylland,Diseases of lung,23.0,23.0,30.0,51.0
2594,Women,5-9 years,Region Midtjylland,Diseases of the nervous system,34.0,31.0,33.0,60.0
2595,Women,5-9 years,Region Midtjylland,Diseases of the heart and great vessels,8.0,8.0,8.0,8.0
2596,Women,5-9 years,Region Midtjylland,"Diseases of arteries, veins, lymph",3.0,3.0,3.0,4.0
2597,Women,5-9 years,Region Midtjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
2598,Women,5-9 years,Region Midtjylland,Diseases of blood and lymphatic tissue,13.0,8.0,6.0,28.0
2599,Women,5-9 years,Region Midtjylland,Diseases of the stomach and intestines,73.0,66.0,79.0,73.0
2600,Women,5-9 years,Region Midtjylland,Diseases of the urinary tract,37.0,38.0,26.0,19.0
2601,Women,5-9 years,Region Midtjylland,Diseases of the musculoskeletal system,109.0,76.0,68.0,70.0
2602,Women,5-9 years,Region Midtjylland,Diseases of female genital organs,2.3333333333333335,0.0,3.0,4.0
2603,Women,5-9 years,Region Midtjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2604,Women,5-9 years,Region Midtjylland,Diseases of the skin and venereal diseases,14.0,6.0,9.0,15.0
2605,Women,5-9 years,Region Midtjylland,Diseases of the eye,3.5,3.0,3.5,4.0
2606,Women,5-9 years,Region Midtjylland,"Diseases of ear, nose and throat",18.0,16.0,17.0,24.0
2607,Women,5-9 years,Region Midtjylland,"Endocrine, metabolic and chromosomic diseases",15.0,20.0,23.0,25.0
2608,Women,5-9 years,Region Midtjylland,Mental disorders,0.0,0.0,0.0,0.0
2609,Women,5-9 years,Region Midtjylland,Diseases of mamma,0.0,0.0,0.0,0.0
2610,Women,5-9 years,Region Midtjylland,Sterilization,0.0,0.0,0.0,0.0
2611,Women,5-9 years,Region Midtjylland,Concussion,15.0,7.0,13.0,7.0
2612,Women,5-9 years,Region Midtjylland,Poisonings,0.0,0.0,0.0,0.0
2613,Women,5-9 years,Region Midtjylland,Live-born children,0.0,0.0,0.0,0.0
2614,Women,5-9 years,Region Midtjylland,Other diseases,52.0,65.0,57.0,60.0
2615,Women,5-9 years,Region Nordjylland,"Diagnosis, total",166.0,212.0,218.0,209.0
2616,Women,5-9 years,Region Nordjylland,Infectious diseases,11.0,7.0,10.0,8.0
2617,Women,5-9 years,Region Nordjylland,Diseases of lung,5.0,11.0,7.0,10.0
2618,Women,5-9 years,Region Nordjylland,Diseases of the nervous system,14.0,22.0,21.0,20.0
2619,Women,5-9 years,Region Nordjylland,Diseases of the heart and great vessels,0.0,0.0,0.0,0.0
2620,Women,5-9 years,Region Nordjylland,"Diseases of arteries, veins, lymph",0.0,0.0,3.0,3.0
2621,Women,5-9 years,Region Nordjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
2622,Women,5-9 years,Region Nordjylland,Diseases of blood and lymphatic tissue,7.0,7.0,12.0,22.0
2623,Women,5-9 years,Region Nordjylland,Diseases of the stomach and intestines,36.0,40.0,36.0,47.0
2624,Women,5-9 years,Region Nordjylland,Diseases of the urinary tract,12.0,13.0,12.0,11.0
2625,Women,5-9 years,Region Nordjylland,Diseases of the musculoskeletal system,27.0,50.0,64.0,31.0
2626,Women,5-9 years,Region Nordjylland,Diseases of female genital organs,0.0,0.0,0.0,0.0
2627,Women,5-9 years,Region Nordjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2628,Women,5-9 years,Region Nordjylland,Diseases of the skin and venereal diseases,3.0,5.0,3.0,7.0
2629,Women,5-9 years,Region Nordjylland,Diseases of the eye,,,,
2630,Women,5-9 years,Region Nordjylland,"Diseases of ear, nose and throat",10.0,7.333333333333333,7.0,5.0
2631,Women,5-9 years,Region Nordjylland,"Endocrine, metabolic and chromosomic diseases",7.0,14.0,12.0,13.0
2632,Women,5-9 years,Region Nordjylland,Mental disorders,3.0,3.0,3.0,3.0
2633,Women,5-9 years,Region Nordjylland,Diseases of mamma,0.0,0.0,0.0,0.0
2634,Women,5-9 years,Region Nordjylland,Sterilization,0.0,0.0,0.0,0.0
2635,Women,5-9 years,Region Nordjylland,Concussion,7.0,5.0,0.0,4.0
2636,Women,5-9 years,Region Nordjylland,Poisonings,,,,
2637,Women,5-9 years,Region Nordjylland,Live-born children,0.0,0.0,0.0,0.0
2638,Women,5-9 years,Region Nordjylland,Other diseases,22.0,31.0,35.0,26.0
2639,Women,10-14 years,Region Hovedstaden,"Diagnosis, total",1080.0,1256.0,1282.0,1194.0
2640,Women,10-14 years,Region Hovedstaden,Infectious diseases,27.0,19.0,29.0,45.0
2641,Women,10-14 years,Region Hovedstaden,Diseases of lung,76.0,50.0,42.0,56.0
2642,Women,10-14 years,Region Hovedstaden,Diseases of the nervous system,50.0,67.0,43.0,66.0
2643,Women,10-14 years,Region Hovedstaden,Diseases of the heart and great vessels,8.0,12.0,15.0,13.0
2644,Women,10-14 years,Region Hovedstaden,"Diseases of arteries, veins, lymph",13.0,12.0,16.0,14.0
2645,Women,10-14 years,Region Hovedstaden,Varicose veins in leg,0.0,0.0,0.0,0.0
2646,Women,10-14 years,Region Hovedstaden,Diseases of blood and lymphatic tissue,17.0,17.0,19.0,19.0
2647,Women,10-14 years,Region Hovedstaden,Diseases of the stomach and intestines,198.0,252.0,207.0,161.0
2648,Women,10-14 years,Region Hovedstaden,Diseases of the urinary tract,38.0,41.0,49.0,40.0
2649,Women,10-14 years,Region Hovedstaden,Diseases of the musculoskeletal system,212.0,227.0,210.0,201.0
2650,Women,10-14 years,Region Hovedstaden,Diseases of female genital organs,16.0,19.0,18.0,22.0
2651,Women,10-14 years,Region Hovedstaden,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2652,Women,10-14 years,Region Hovedstaden,Diseases of the skin and venereal diseases,41.0,34.0,27.0,45.0
2653,Women,10-14 years,Region Hovedstaden,Diseases of the eye,5.0,9.0,6.0,6.0
2654,Women,10-14 years,Region Hovedstaden,"Diseases of ear, nose and throat",20.0,29.0,17.0,35.0
2655,Women,10-14 years,Region Hovedstaden,"Endocrine, metabolic and chromosomic diseases",19.0,40.0,49.0,33.0
2656,Women,10-14 years,Region Hovedstaden,Mental disorders,91.0,113.0,156.0,140.0
2657,Women,10-14 years,Region Hovedstaden,Diseases of mamma,0.0,4.0,5.0,4.0
2658,Women,10-14 years,Region Hovedstaden,Sterilization,0.0,0.0,0.0,0.0
2659,Women,10-14 years,Region Hovedstaden,Concussion,11.0,15.0,13.0,14.0
2660,Women,10-14 years,Region Hovedstaden,Poisonings,26.0,38.0,70.0,48.0
2661,Women,10-14 years,Region Hovedstaden,Live-born children,0.0,0.0,0.0,0.0
2662,Women,10-14 years,Region Hovedstaden,Other diseases,212.0,258.0,291.0,232.0
2663,Women,10-14 years,Region Sjælland,"Diagnosis, total",531.0,597.0,590.0,593.0
2664,Women,10-14 years,Region Sjælland,Infectious diseases,11.0,15.0,11.0,14.0
2665,Women,10-14 years,Region Sjælland,Diseases of lung,19.0,29.0,10.0,13.0
2666,Women,10-14 years,Region Sjælland,Diseases of the nervous system,26.0,20.0,21.0,30.0
2667,Women,10-14 years,Region Sjælland,Diseases of the heart and great vessels,4.0,7.0,5.0,5.0
2668,Women,10-14 years,Region Sjælland,"Diseases of arteries, veins, lymph",3.0,6.0,3.0,8.0
2669,Women,10-14 years,Region Sjælland,Varicose veins in leg,0.0,0.0,0.0,0.0
2670,Women,10-14 years,Region Sjælland,Diseases of blood and lymphatic tissue,8.0,4.0,6.0,9.0
2671,Women,10-14 years,Region Sjælland,Diseases of the stomach and intestines,93.0,93.0,114.0,82.0
2672,Women,10-14 years,Region Sjælland,Diseases of the urinary tract,14.0,15.0,9.0,14.0
2673,Women,10-14 years,Region Sjælland,Diseases of the musculoskeletal system,84.0,91.0,58.0,67.0
2674,Women,10-14 years,Region Sjælland,Diseases of female genital organs,4.0,11.0,5.0,7.0
2675,Women,10-14 years,Region Sjælland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2676,Women,10-14 years,Region Sjælland,Diseases of the skin and venereal diseases,15.0,14.0,13.0,14.0
2677,Women,10-14 years,Region Sjælland,Diseases of the eye,4.0,6.0,7.0,5.0
2678,Women,10-14 years,Region Sjælland,"Diseases of ear, nose and throat",12.0,12.0,9.0,15.0
2679,Women,10-14 years,Region Sjælland,"Endocrine, metabolic and chromosomic diseases",34.0,22.0,40.0,34.0
2680,Women,10-14 years,Region Sjælland,Mental disorders,68.0,68.0,107.0,84.0
2681,Women,10-14 years,Region Sjælland,Diseases of mamma,0.0,0.0,0.0,0.0
2682,Women,10-14 years,Region Sjælland,Sterilization,0.0,0.0,0.0,0.0
2683,Women,10-14 years,Region Sjælland,Concussion,5.0,9.0,5.0,13.0
2684,Women,10-14 years,Region Sjælland,Poisonings,36.0,38.0,51.0,61.0
2685,Women,10-14 years,Region Sjælland,Live-born children,0.0,0.0,0.0,0.0
2686,Women,10-14 years,Region Sjælland,Other diseases,91.0,134.0,114.0,118.0
2687,Women,10-14 years,Region Syddanmark,"Diagnosis, total",503.0,564.0,505.0,559.0
2688,Women,10-14 years,Region Syddanmark,Infectious diseases,9.0,13.0,14.0,13.0
2689,Women,10-14 years,Region Syddanmark,Diseases of lung,27.0,17.0,12.0,12.0
2690,Women,10-14 years,Region Syddanmark,Diseases of the nervous system,13.0,28.0,25.0,24.0
2691,Women,10-14 years,Region Syddanmark,Diseases of the heart and great vessels,0.0,3.0,1.5,1.5
2692,Women,10-14 years,Region Syddanmark,"Diseases of arteries, veins, lymph",4.333333333333333,4.0,5.0,4.0
2693,Women,10-14 years,Region Syddanmark,Varicose veins in leg,0.0,0.0,0.0,0.0
2694,Women,10-14 years,Region Syddanmark,Diseases of blood and lymphatic tissue,8.0,0.0,3.0,10.0
2695,Women,10-14 years,Region Syddanmark,Diseases of the stomach and intestines,97.0,98.0,73.0,93.0
2696,Women,10-14 years,Region Syddanmark,Diseases of the urinary tract,6.0,13.0,5.0,12.0
2697,Women,10-14 years,Region Syddanmark,Diseases of the musculoskeletal system,138.0,145.0,97.0,126.0
2698,Women,10-14 years,Region Syddanmark,Diseases of female genital organs,5.0,7.0,6.0,7.0
2699,Women,10-14 years,Region Syddanmark,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2700,Women,10-14 years,Region Syddanmark,Diseases of the skin and venereal diseases,9.0,6.0,14.0,10.0
2701,Women,10-14 years,Region Syddanmark,Diseases of the eye,0.0,0.0,0.0,0.0
2702,Women,10-14 years,Region Syddanmark,"Diseases of ear, nose and throat",11.0,5.0,12.0,18.0
2703,Women,10-14 years,Region Syddanmark,"Endocrine, metabolic and chromosomic diseases",21.0,18.0,17.0,23.0
2704,Women,10-14 years,Region Syddanmark,Mental disorders,67.0,82.0,91.0,67.0
2705,Women,10-14 years,Region Syddanmark,Diseases of mamma,0.0,0.0,0.0,0.0
2706,Women,10-14 years,Region Syddanmark,Sterilization,0.0,0.0,0.0,0.0
2707,Women,10-14 years,Region Syddanmark,Concussion,5.0,6.0,7.0,10.0
2708,Women,10-14 years,Region Syddanmark,Poisonings,17.0,18.0,54.0,45.0
2709,Women,10-14 years,Region Syddanmark,Live-born children,0.0,0.0,0.0,0.0
2710,Women,10-14 years,Region Syddanmark,Other diseases,67.0,99.0,65.0,82.0
2711,Women,10-14 years,Region Midtjylland,"Diagnosis, total",578.0,594.0,523.0,575.0
2712,Women,10-14 years,Region Midtjylland,Infectious diseases,16.0,14.0,11.0,21.0
2713,Women,10-14 years,Region Midtjylland,Diseases of lung,24.0,21.0,11.0,17.0
2714,Women,10-14 years,Region Midtjylland,Diseases of the nervous system,52.0,75.0,70.0,52.0
2715,Women,10-14 years,Region Midtjylland,Diseases of the heart and great vessels,5.0,8.0,4.0,7.0
2716,Women,10-14 years,Region Midtjylland,"Diseases of arteries, veins, lymph",4.0,8.0,4.0,5.333333333333333
2717,Women,10-14 years,Region Midtjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
2718,Women,10-14 years,Region Midtjylland,Diseases of blood and lymphatic tissue,12.0,4.0,14.0,26.0
2719,Women,10-14 years,Region Midtjylland,Diseases of the stomach and intestines,110.0,108.0,121.0,108.0
2720,Women,10-14 years,Region Midtjylland,Diseases of the urinary tract,7.0,14.0,7.0,15.0
2721,Women,10-14 years,Region Midtjylland,Diseases of the musculoskeletal system,129.0,93.0,94.0,95.0
2722,Women,10-14 years,Region Midtjylland,Diseases of female genital organs,8.0,8.0,3.0,7.0
2723,Women,10-14 years,Region Midtjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
2724,Women,10-14 years,Region Midtjylland,Diseases of the skin and venereal diseases,11.0,9.0,9.0,12.0
2725,Women,10-14 years,Region Midtjylland,Diseases of the eye,3.0,5.0,0.0,4.0
2726,Women,10-14 years,Region Midtjylland,"Diseases of ear, nose and throat",15.0,13.0,10.0,12.0
2727,Women,10-14 years,Region Midtjylland,"Endocrine, metabolic and chromosomic diseases",28.0,31.0,27.0,39.0
2728,Women,10-14 years,Region Midtjylland,Mental disorders,32.0,33.0,29.0,47.0
2729,Women,10-14 years,Region Midtjylland,Diseases of mamma,4.0,3.0,3.5,3.5
2730,Women,10-14 years,Region Midtjylland,Sterilization,0.0,0.0,0.0,0.0
2731,Women,10-14 years,Region Midtjylland,Concussion,18.0,15.0,4.0,6.0
2732,Women,10-14 years,Region Midtjylland,Poisonings,27.0,34.0,46.0,42.0
2733,Women,10-14 years,Region Midtjylland,Live-born children,0.0,0.0,0.0,0.0
2734,Women,10-14 years,Region Midtjylland,Other diseases,74.0,98.0,69.0,63.0
2735,Women,10-14 years,Region Nordjylland,"Diagnosis, total",228.0,270.0,316.0,293.0
2736,Women,10-14 years,Region Nordjylland,Infectious diseases,5.0,5.0,10.0,6.0
2737,Women,10-14 years,Region Nordjylland,Diseases of lung,3.0,8.0,6.0,12.0
2738,Women,10-14 years,Region Nordjylland,Diseases of the nervous system,21.0,12.0,17.0,16.0
2739,Women,10-14 years,Region Nordjylland,Diseases of the heart and great vessels,7.0,3.5,0.0,3.5
2740,Women,10-14 years,Region Nordjylland,"Diseases of arteries, veins, lymph",0.0,0.0,0.0,0.0
2741,Women,10-14 years,Region Nordjylland,Varicose veins in leg,0.0,0.0,0.0,0.0
2742,Women,10-14 years,Region Nordjylland,Diseases of blood and lymphatic tissue,4.5,9.0,4.5,0.0
2743,Women,10-14 years,Region Nordjylland,Diseases of the stomach and intestines,35.0,65.0,69.0,65.0
2744,Women,10-14 years,Region Nordjylland,Diseases of the urinary tract,6.0,7.0,5.0,9.0
2745,Women,10-14 years,Region Nordjylland,Diseases of the musculoskeletal system,42.0,52.0,65.0,59.0
2746,Women,10-14 years,Region Nordjylland,Diseases of female genital organs,5.0,5.0,5.0,5.0
2747,Women,10-14 years,Region Nordjylland,"Diseases of pregnancy, delivery and the perinatal period",0.0,0.0,0.0,0.0
